Unnamed: 0,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price
14149,40.7214556,-73.9944242,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,173.0
14150,40.72251281,-74.00183043,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,174.0
14151,40.72162,-73.95114,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,0.0,174.0
14152,40.81287,-73.94537,Entire loft,Entire home/apt,4,1.0,1 bath,1.0,2.0,174.0
14153,40.76049,-73.98937,Private room in rental unit,Private room,2,1.0,1 bath,1.0,0.0,174.0
14154,40.7660428,-73.9570781,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,174.0
14155,40.65768,-74.00441,Entire home,Entire home/apt,8,1.0,1 bath,1.0,2.0,174.0
14156,40.74198,-73.95422,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,174.0
14157,40.74373138,-73.95458801,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,174.0
14158,40.77242661,-73.9545517,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,174.0
14159,40.80588189,-73.93956911,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,174.0
14160,40.73702468,-73.92525978,Entire rental unit,Entire home/apt,6,2.0,2 baths,4.0,6.0,174.0
14161,40.80494,-73.96476,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,174.0
14162,40.75919,-73.99036,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,174.0
14163,40.6892,-73.98101,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,174.0
14164,40.67383076,-73.93812811,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,174.0
14165,40.68719669,-73.9188014,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,174.0
14166,40.68768246,-73.94200189,Entire home,Entire home/apt,2,1.0,1 bath,2.0,2.0,174.0
14167,40.73446,-73.99715,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,174.0
14168,40.67463,-73.95926,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,174.0
14169,40.76457,-73.98402,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,174.0
14170,40.74426,-73.97829,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,174.0
14171,40.52394,-74.2158,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,174.0
14172,40.85068262,-73.93210104,Entire townhouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,174.0
14173,40.71542,-73.99077,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,174.0
14174,40.70443,-73.92743,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,174.0
14175,40.76263,-73.99401,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,174.0
14176,40.76896968,-73.95759224,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,174.0
14177,40.68962,-73.98032,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,174.0
14178,40.75775,-73.99516,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,174.0
14179,40.71856509,-73.99926209,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,174.0
14180,40.81231788,-73.94554088,Entire loft,Entire home/apt,3,1.0,1 bath,1.0,2.0,174.0
14181,40.65711,-73.95048,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,174.0
14182,40.5773,-73.99807,Private room in home,Private room,2,2.0,2 baths,2.0,0.0,174.0
14183,40.66747,-73.99377,Private room in home,Private room,2,1.0,1 private bath,1.0,3.0,174.0
14184,40.69217,-73.94884,Private room in townhouse,Private room,2,1.0,1 bath,1.0,2.0,174.0
14185,40.77013,-73.76992,Entire home,Entire home/apt,8,1.0,1 bath,3.0,4.0,175.0
14186,40.74094,-73.99984,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,2.0,175.0
14187,40.82477,-73.94985,Private room in rental unit,Private room,1,2.0,2 baths,2.0,0.0,175.0
14188,40.86889138,-73.89330436,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,175.0
14189,40.8076411,-73.9148963,Private room in home,Private room,2,1.0,1 private bath,0.0,1.0,175.0
14190,40.68506662,-73.73144275,Camper/RV,Entire home/apt,1,0.5,Half-bath,0.0,1.0,175.0
14191,40.80801,-73.95139,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,175.0
14192,40.68504,-73.92388,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14193,40.80815326,-73.95108942,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,175.0
14194,40.72347,-73.98666,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14195,40.77944,-73.95537,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14196,40.84695,-73.86464,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,0.0,175.0
14197,40.7074,-73.96202,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,3.0,175.0
14198,40.89036593,-73.83946178,Entire home,Entire home/apt,2,1.0,1 bath,1.0,0.0,175.0
14199,40.62261921,-74.0295012,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14200,40.68338,-73.9428,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14201,40.69805276,-73.93297598,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,175.0
14202,40.71763,-73.95333,Entire rental unit,Entire home/apt,3,2.0,2 baths,2.0,3.0,175.0
14203,40.76343,-73.96578,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,175.0
14204,40.76168,-73.86552,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,4.0,175.0
14205,40.79181,-73.96755,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,1.0,175.0
14206,40.72741,-73.95466,Entire home,Entire home/apt,3,1.0,1 bath,1.0,2.0,175.0
14207,40.68702,-73.94115,Entire townhouse,Entire home/apt,2,2.0,2 baths,2.0,2.0,175.0
14208,40.75476,-73.96383,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,175.0
14209,40.68202638,-73.96192796,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14210,40.67779129,-73.96260828,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,175.0
14211,40.67818579,-73.96549046,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,175.0
14212,40.60077,-73.75626,Entire rental unit,Entire home/apt,9,2.0,2 baths,3.0,3.0,175.0
14213,40.80981001,-73.94682097,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,175.0
14214,40.68694,-73.97032,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,175.0
14215,40.72263,-73.99525,Private room in rental unit,Private room,1,1.0,1 bath,2.0,2.0,175.0
14216,40.67488,-73.93011,Private room in rental unit,Private room,2,2.0,2 baths,2.0,0.0,175.0
14217,40.76954,-73.91539,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,175.0
14218,40.69203964,-73.86595152,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,175.0
14219,40.7294,-73.98042,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14220,40.74853,-73.97904,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14221,40.74932,-73.98045,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14222,40.69083944,-73.75462209,Private room in guest suite,Private room,4,1.0,1 private bath,2.0,2.0,175.0
14223,40.64046,-73.95684,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,4.0,175.0
14224,40.75242308,-73.83372426,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,1.0,175.0
14225,40.73843718,-73.92840794,Entire rental unit,Entire home/apt,8,1.0,1 bath,1.0,4.0,175.0
14226,40.80903,-73.95073,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,175.0
14227,40.68208,-73.941,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14228,40.77863714,-73.94676396,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,0.0,175.0
14229,40.63676,-73.95949,Shared room in condo,Shared room,2,1.0,1 shared bath,1.0,2.0,175.0
14230,40.72478,-73.98424,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,175.0
14231,40.68295,-73.92436,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,175.0
14232,40.6619726,-73.982749,Entire rental unit,Entire home/apt,8,1.0,1 bath,3.0,2.0,175.0
14233,40.72136,-73.95674,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14234,40.71281371,-73.95461705,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,175.0
14235,40.80797461,-73.94462614,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,0.0,175.0
14236,40.67534,-73.98345,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,175.0
14237,40.63306,-73.92419,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14238,40.70372,-73.78425,Private room in home,Private room,2,1.0,1 bath,2.0,0.0,175.0
14239,40.58072,-74.00185,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14240,40.72108,-73.95967,Entire loft,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14241,40.69159368,-73.98476799,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,175.0
14242,40.67044,-73.75455,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14243,40.66912,-73.89234,Private room in rental unit,Private room,4,1.0,1 private bath,2.0,2.0,175.0
14244,40.584999,-73.813087,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,175.0
14245,40.70106,-73.92457,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14246,40.70363973,-74.00817301,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,175.0
14247,40.75072,-73.9767,Entire condo,Entire home/apt,2,1.0,1 bath,0.0,0.0,175.0
14248,40.73033,-73.98469,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,0.0,175.0
14249,40.80392,-73.94765,Entire home,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,175.0
14250,40.80497,-73.94733,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14251,40.7723262,-73.95491331,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,3.0,175.0
14252,40.6862925,-73.9189332,Private room in home,Private room,2,1.5,1.5 shared baths,1.0,0.0,175.0
14253,40.77179436,-73.93404532,Entire home,Entire home/apt,11,1.5,1.5 baths,3.0,5.0,175.0
14254,40.69229,-73.95634,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14255,40.79227379,-73.97413577,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14256,40.69297,-73.93902,Private room in rental unit,Private room,2,2.0,2 baths,3.0,3.0,175.0
14257,40.68413,-73.93224,Entire guest suite,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14258,40.66282,-73.98226,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14259,40.68466,-73.93381,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14260,40.68862,-73.90912,Entire rental unit,Entire home/apt,7,1.5,1.5 baths,3.0,3.0,175.0
14261,40.76119,-73.96379,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,175.0
14262,40.69223,-73.9926,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,175.0
14263,40.66383,-73.98145,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,175.0
14264,40.66142,-73.95133,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,175.0
14265,40.66562,-73.98385,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14266,40.69447,-73.90382,Entire rental unit,Entire home/apt,4,2.0,2 baths,3.0,3.0,175.0
14267,40.71234,-73.96139,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14268,40.77811,-73.90752,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,4.0,175.0
14269,40.68220104,-73.94938142,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,175.0
14270,40.80632379,-73.94362561,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14271,40.6880395,-73.91206402,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,175.0
14272,40.7005839,-73.76620195,Entire home,Entire home/apt,8,1.0,1 bath,3.0,3.0,175.0
14273,40.76412768,-73.98909429,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,175.0
14274,40.76466402,-73.98921371,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,175.0
14275,40.74953,-73.99849,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14276,40.68867,-73.99823,Private room in condo,Private room,2,1.0,1 private bath,1.0,0.0,175.0
14277,40.73220062,-73.98538971,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14278,40.77406284,-73.95958072,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,175.0
14279,40.64282,-73.91394,Entire guest suite,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14280,40.662036,-73.765092,Entire home,Entire home/apt,8,1.0,1 bath,3.0,4.0,175.0
14281,40.82027817,-73.92810822,Entire loft,Entire home/apt,2,1.0,1 bath,2.0,2.0,175.0
14282,40.67652,-73.93595,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14283,40.81617577,-73.94120078,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,175.0
14284,40.76065,-73.88469,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,175.0
14285,40.71521,-73.95279,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,175.0
14286,40.77648,-73.95536,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14287,40.67679362,-73.95285356,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,0.0,175.0
14288,40.63408,-73.96243,Entire guest suite,Entire home/apt,5,1.0,1 bath,2.0,3.0,175.0
14289,40.652192,-73.95556995,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,175.0
14290,40.86949,-73.92157,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,175.0
14291,40.72201325,-73.89256663,Private room in home,Private room,2,1.0,1 private bath,1.0,0.0,175.0
14292,40.72581,-73.97788,Private room in condo,Private room,2,1.0,1 private bath,1.0,2.0,175.0
14293,40.69019,-73.91593,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,4.0,175.0
14294,40.68831,-73.91589,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,4.0,175.0
14295,40.72393308,-73.97776634,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,175.0
14296,40.76282,-73.99494,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,175.0
14297,40.81345817,-73.9183418,Private room in rental unit,Private room,2,1.0,1 bath,2.0,2.0,175.0
14298,40.69521,-73.83446,Entire rental unit,Entire home/apt,16,1.0,1 bath,1.0,3.0,175.0
14299,40.76101862,-73.88120578,Private room in townhouse,Private room,2,1.0,1 private bath,2.0,2.0,175.0
14300,40.82428165,-73.95469,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14301,40.71744,-73.99541,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,175.0
14302,40.8066,-73.94861,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,175.0
14303,40.67456,-73.97951,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14304,40.76959,-73.91861,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,175.0
14305,40.5852444,-73.9689071,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,175.0
14306,40.68102,-73.97552,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14307,40.6789176,-73.9812306,Private room in rental unit,Private room,2,1.0,1 bath,1.0,0.0,175.0
14308,40.69912185,-73.76628916,Entire home,Entire home/apt,7,1.0,1 bath,3.0,5.0,175.0
14309,40.7796761,-73.9825455,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,175.0
14310,40.64174,-73.95901,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14311,40.78081136,-73.9836219,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,175.0
14312,40.77906,-73.95329,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14313,40.72125,-73.99319,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14314,40.64251,-73.95535,Entire townhouse,Entire home/apt,5,1.0,1 bath,2.0,3.0,175.0
14316,40.70486,-73.91797,Private room in townhouse,Private room,2,1.0,1 private bath,1.0,2.0,175.0
14317,40.6916805,-73.9501493,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14318,40.75057,-73.97861,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14319,40.67503,-73.74698,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,175.0
14320,40.74335932,-73.92494609,Shared room in rental unit,Shared room,2,1.0,1 shared bath,0.0,2.0,175.0
14321,40.81814,-73.9512,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,175.0
14322,40.76301,-73.98005,Private room in rental unit,Private room,2,3.0,3 shared baths,1.0,1.0,175.0
14323,40.70328,-73.98799,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,175.0
14324,40.77323,-73.94826,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,1.0,175.0
14325,40.73934,-73.99677,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,175.0
14326,40.54273,-74.149,Entire home,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14327,40.7198,-73.99007,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14328,40.78484,-73.94756,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,4.0,175.0
14329,40.71834671,-73.98452113,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14330,40.7248,-73.98303,Shared room in condo,Shared room,2,1.0,1 shared bath,1.0,1.0,175.0
14331,40.69679103,-73.77160228,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14332,40.62677706,-74.02417135,Entire home,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14333,40.74553,-73.91723,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,175.0
14334,40.76525,-73.98959,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,175.0
14335,40.67206,-73.95938,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,0.0,175.0
14336,40.66997,-73.74729,Entire rental unit,Entire home/apt,2,2.0,2 baths,2.0,2.0,175.0
14337,40.73931,-73.98043,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14338,40.72304,-73.94546,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,175.0
14339,40.69906,-73.91712,Private room in home,Private room,2,1.0,1 private bath,2.0,2.0,175.0
14340,40.75639,-73.99728,Entire loft,Entire home/apt,2,1.0,1 bath,0.0,0.0,175.0
14341,40.80963,-73.93739,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,175.0
14342,40.69933,-73.92178,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14343,40.68139,-73.91538,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14344,40.78477,-73.94988,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14345,40.7646,-73.97992,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,175.0
14346,40.79645,-73.93164,Entire townhouse,Entire home/apt,8,2.5,2.5 baths,3.0,4.0,175.0
14347,40.68438,-73.9077,Private room in townhouse,Private room,2,1.5,1.5 baths,1.0,1.0,175.0
14348,40.76567,-73.98828,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14349,40.72224823,-73.97740433,Entire rental unit,Entire home/apt,10,1.0,1 bath,3.0,5.0,175.0
14350,40.5642241,-74.1173663,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,175.0
14351,40.8505,-73.94082,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,175.0
14352,40.81419,-73.82607,Entire rental unit,Entire home/apt,14,2.0,2 baths,3.0,5.0,175.0
14353,40.672,-73.93283,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,175.0
14354,40.6870791,-73.7754795,Entire home,Entire home/apt,10,2.0,2 baths,3.0,6.0,175.0
14355,40.67586,-73.9451,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14356,40.67037,-73.93624,Entire rental unit,Entire home/apt,7,2.5,2.5 baths,4.0,4.0,175.0
14357,40.7141,-73.95104,Private room in condo,Private room,1,1.0,1 private bath,1.0,2.0,175.0
14358,40.70811,-73.90018,Private room in home,Private room,2,1.0,1 private bath,1.0,2.0,175.0
14359,40.76472,-73.9264,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14360,40.59221,-73.79945,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14361,40.7442288,-73.97858263,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,175.0
14362,40.85207,-73.94134,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,175.0
14363,40.75170224,-73.94032388,Private room in condo,Private room,3,1.5,1.5 baths,1.0,2.0,175.0
14364,40.78885,-73.97272,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,175.0
14365,40.72965,-73.95813,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14366,40.68768,-73.99097,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14367,40.72392914,-73.98478767,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14368,40.73378,-73.85349,Entire townhouse,Entire home/apt,6,1.0,1 bath,3.0,5.0,175.0
14369,40.78939,-73.97218,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,175.0
14370,40.63265,-73.9585,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,175.0
14371,40.68401006,-73.91894108,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14372,40.77345672,-73.90876758,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,175.0
14373,40.72317,-73.73969,Entire home,Entire home/apt,4,1.5,1.5 baths,1.0,1.0,175.0
14374,40.69221,-73.79842,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,175.0
14375,40.77298,-73.91008,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,175.0
14376,40.69986,-73.94086,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,175.0
14377,40.72226,-73.9834,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14378,40.68211,-73.94028,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,175.0
14379,40.71736,-73.95788,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14380,40.72484,-73.98504,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,0.0,175.0
14381,40.65922,-73.97898,Entire home,Entire home/apt,4,1.0,1 bath,1.0,1.0,175.0
14382,40.64689,-73.95735,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,175.0
14383,40.8634,-73.86801,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,175.0
14384,40.68403,-73.94271,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,175.0
14385,40.6551386,-73.9190927,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14386,40.75459,-73.96376,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,175.0
14387,40.75471,-73.96293,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,175.0
14388,40.75642,-73.96236,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,175.0
14389,40.76708,-73.95866,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,175.0
14390,40.74333,-73.99612,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,175.0
14391,40.72241,-73.99119,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,175.0
14392,40.70662,-73.94778,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14393,40.70211876,-73.81055996,Entire rental unit,Entire home/apt,8,1.0,1 bath,4.0,4.0,175.0
14394,40.70752,-73.91413,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,175.0
14395,40.83400876,-73.81829238,Private room in home,Private room,2,1.0,1 private bath,1.0,2.0,175.0
14396,40.65892,-73.9608,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,175.0
14397,40.66758,-73.82387,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.0,175.0
14398,40.71275148,-73.96178873,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,175.0
14399,40.8476327,-73.90533921,Entire townhouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14400,40.76481999,-73.99239528,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,175.0
14401,40.77861,-73.95541,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,175.0
14402,40.69520266,-73.93150683,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,175.0
14403,40.68742,-73.92143,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,175.0
14404,40.80895,-73.85074,Entire home,Entire home/apt,5,2.0,2 baths,1.0,3.0,176.0
14405,40.66146,-73.98834,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,176.0
14406,40.71898945,-73.99741497,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,176.0
14407,40.65642,-73.95937,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,6.0,176.0
14408,40.67836321,-73.94960162,Entire rental unit,Entire home/apt,6,2.0,2 baths,4.0,2.0,176.0
14409,40.68490219,-73.94234467,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,176.0
14410,40.69098,-73.93606,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,176.0
14411,40.69128293,-73.93523643,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,176.0
14412,40.76399612,-73.96626282,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,176.0
14413,40.66981,-73.92083,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,176.0
